sample_id,subject,cohort_role,trial,split_group,window_index,start_sample,stop_sample,fif_path,qc_status,valence_label,arousal_label,quadrant_label,sample_weight,start_seconds,end_seconds,samples,sampling_rate_hz,valence,arousal,eligible_valence_binary_fixed5,label_valence_binary_fixed5,eligible_arousal_binary_fixed5,label_arousal_binary_fixed5,eligible_quadrant_fixed5,label_quadrant_fixed5
sub-mit003_trial-05_window-005,sub-mit003,modeling_primary,5,sub-mit003_trial-05,5,2000,3000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,8.0,12.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-006,sub-mit003,modeling_primary,5,sub-mit003_trial-05,6,2500,3500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,10.0,14.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-007,sub-mit003,modeling_primary,5,sub-mit003_trial-05,7,3000,4000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,12.0,16.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-008,sub-mit003,modeling_primary,5,sub-mit003_trial-05,8,3500,4500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,14.0,18.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-009,sub-mit003,modeling_primary,5,sub-mit003_trial-05,9,4000,5000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,16.0,20.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-010,sub-mit003,modeling_primary,5,sub-mit003_trial-05,10,4500,5500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,18.0,22.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-011,sub-mit003,modeling_primary,5,sub-mit003_trial-05,11,5000,6000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,20.0,24.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-012,sub-mit003,modeling_primary,5,sub-mit003_trial-05,12,5500,6500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,22.0,26.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-013,sub-mit003,modeling_primary,5,sub-mit003_trial-05,13,6000,7000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,24.0,28.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-014,sub-mit003,modeling_primary,5,sub-mit003_trial-05,14,6500,7500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,26.0,30.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-015,sub-mit003,modeling_primary,5,sub-mit003_trial-05,15,7000,8000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,28.0,32.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-016,sub-mit003,modeling_primary,5,sub-mit003_trial-05,16,7500,8500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,30.0,34.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-017,sub-mit003,modeling_primary,5,sub-mit003_trial-05,17,8000,9000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,32.0,36.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-018,sub-mit003,modeling_primary,5,sub-mit003_trial-05,18,8500,9500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,34.0,38.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-019,sub-mit003,modeling_primary,5,sub-mit003_trial-05,19,9000,10000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,36.0,40.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-020,sub-mit003,modeling_primary,5,sub-mit003_trial-05,20,9500,10500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,38.0,42.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-021,sub-mit003,modeling_primary,5,sub-mit003_trial-05,21,10000,11000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,40.0,44.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-022,sub-mit003,modeling_primary,5,sub-mit003_trial-05,22,10500,11500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,42.0,46.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-023,sub-mit003,modeling_primary,5,sub-mit003_trial-05,23,11000,12000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,44.0,48.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-024,sub-mit003,modeling_primary,5,sub-mit003_trial-05,24,11500,12500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,46.0,50.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-025,sub-mit003,modeling_primary,5,sub-mit003_trial-05,25,12000,13000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,48.0,52.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-026,sub-mit003,modeling_primary,5,sub-mit003_trial-05,26,12500,13500,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,50.0,54.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-027,sub-mit003,modeling_primary,5,sub-mit003_trial-05,27,13000,14000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,52.0,56.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-05_window-029,sub-mit003,modeling_primary,5,sub-mit003_trial-05,29,14000,15000,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,56.0,60.0,1000,250,1.0,7.95,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-001,sub-mit003,modeling_primary,6,sub-mit003_trial-06,1,0,1000,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,0.0,4.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-002,sub-mit003,modeling_primary,6,sub-mit003_trial-06,2,500,1500,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,2.0,6.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-003,sub-mit003,modeling_primary,6,sub-mit003_trial-06,3,1000,2000,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,4.0,8.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-004,sub-mit003,modeling_primary,6,sub-mit003_trial-06,4,1500,2500,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,6.0,10.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-008,sub-mit003,modeling_primary,6,sub-mit003_trial-06,8,3500,4500,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,14.0,18.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-009,sub-mit003,modeling_primary,6,sub-mit003_trial-06,9,4000,5000,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,16.0,20.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-013,sub-mit003,modeling_primary,6,sub-mit003_trial-06,13,6000,7000,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,24.0,28.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-018,sub-mit003,modeling_primary,6,sub-mit003_trial-06,18,8500,9500,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,34.0,38.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-019,sub-mit003,modeling_primary,6,sub-mit003_trial-06,19,9000,10000,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,36.0,40.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-020,sub-mit003,modeling_primary,6,sub-mit003_trial-06,20,9500,10500,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,38.0,42.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-021,sub-mit003,modeling_primary,6,sub-mit003_trial-06,21,10000,11000,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,40.0,44.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-022,sub-mit003,modeling_primary,6,sub-mit003_trial-06,22,10500,11500,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,42.0,46.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-023,sub-mit003,modeling_primary,6,sub-mit003_trial-06,23,11000,12000,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,44.0,48.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-026,sub-mit003,modeling_primary,6,sub-mit003_trial-06,26,12500,13500,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,50.0,54.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-027,sub-mit003,modeling_primary,6,sub-mit003_trial-06,27,13000,14000,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,52.0,56.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-028,sub-mit003,modeling_primary,6,sub-mit003_trial-06,28,13500,14500,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,54.0,58.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-06_window-029,sub-mit003,modeling_primary,6,sub-mit003_trial-06,29,14000,15000,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,pass,low,high,LVHA,0.058823529411764705,56.0,60.0,1000,250,4.42,7.53,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-001,sub-mit003,modeling_primary,7,sub-mit003_trial-07,1,0,1000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,0.0,4.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-002,sub-mit003,modeling_primary,7,sub-mit003_trial-07,2,500,1500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,2.0,6.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-006,sub-mit003,modeling_primary,7,sub-mit003_trial-07,6,2500,3500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,10.0,14.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-007,sub-mit003,modeling_primary,7,sub-mit003_trial-07,7,3000,4000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,12.0,16.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-008,sub-mit003,modeling_primary,7,sub-mit003_trial-07,8,3500,4500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,14.0,18.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-009,sub-mit003,modeling_primary,7,sub-mit003_trial-07,9,4000,5000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,16.0,20.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-010,sub-mit003,modeling_primary,7,sub-mit003_trial-07,10,4500,5500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,18.0,22.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-011,sub-mit003,modeling_primary,7,sub-mit003_trial-07,11,5000,6000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,20.0,24.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-012,sub-mit003,modeling_primary,7,sub-mit003_trial-07,12,5500,6500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,22.0,26.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-013,sub-mit003,modeling_primary,7,sub-mit003_trial-07,13,6000,7000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,24.0,28.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-014,sub-mit003,modeling_primary,7,sub-mit003_trial-07,14,6500,7500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,26.0,30.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-016,sub-mit003,modeling_primary,7,sub-mit003_trial-07,16,7500,8500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,30.0,34.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-017,sub-mit003,modeling_primary,7,sub-mit003_trial-07,17,8000,9000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,32.0,36.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-019,sub-mit003,modeling_primary,7,sub-mit003_trial-07,19,9000,10000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,36.0,40.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-020,sub-mit003,modeling_primary,7,sub-mit003_trial-07,20,9500,10500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,38.0,42.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-021,sub-mit003,modeling_primary,7,sub-mit003_trial-07,21,10000,11000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,40.0,44.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-024,sub-mit003,modeling_primary,7,sub-mit003_trial-07,24,11500,12500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,46.0,50.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-025,sub-mit003,modeling_primary,7,sub-mit003_trial-07,25,12000,13000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,48.0,52.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-026,sub-mit003,modeling_primary,7,sub-mit003_trial-07,26,12500,13500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,50.0,54.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-027,sub-mit003,modeling_primary,7,sub-mit003_trial-07,27,13000,14000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,52.0,56.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-028,sub-mit003,modeling_primary,7,sub-mit003_trial-07,28,13500,14500,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,54.0,58.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-07_window-029,sub-mit003,modeling_primary,7,sub-mit003_trial-07,29,14000,15000,data/processed/sub-mit003/trials/sub-mit003_trial-07_eeg.fif,pass,low,high,LVHA,0.045454545454545456,56.0,60.0,1000,250,1.0,8.03,True,low,True,high,True,LVHA
sub-mit003_trial-08_window-001,sub-mit003,modeling_primary,8,sub-mit003_trial-08,1,0,1000,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,0.0,4.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-009,sub-mit003,modeling_primary,8,sub-mit003_trial-08,9,4000,5000,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,16.0,20.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-010,sub-mit003,modeling_primary,8,sub-mit003_trial-08,10,4500,5500,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,18.0,22.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-011,sub-mit003,modeling_primary,8,sub-mit003_trial-08,11,5000,6000,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,20.0,24.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-012,sub-mit003,modeling_primary,8,sub-mit003_trial-08,12,5500,6500,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,22.0,26.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-013,sub-mit003,modeling_primary,8,sub-mit003_trial-08,13,6000,7000,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,24.0,28.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-014,sub-mit003,modeling_primary,8,sub-mit003_trial-08,14,6500,7500,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,26.0,30.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-017,sub-mit003,modeling_primary,8,sub-mit003_trial-08,17,8000,9000,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,32.0,36.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-018,sub-mit003,modeling_primary,8,sub-mit003_trial-08,18,8500,9500,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,34.0,38.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-019,sub-mit003,modeling_primary,8,sub-mit003_trial-08,19,9000,10000,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,36.0,40.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-020,sub-mit003,modeling_primary,8,sub-mit003_trial-08,20,9500,10500,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,38.0,42.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-021,sub-mit003,modeling_primary,8,sub-mit003_trial-08,21,10000,11000,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,40.0,44.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-022,sub-mit003,modeling_primary,8,sub-mit003_trial-08,22,10500,11500,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,42.0,46.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-025,sub-mit003,modeling_primary,8,sub-mit003_trial-08,25,12000,13000,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,48.0,52.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-026,sub-mit003,modeling_primary,8,sub-mit003_trial-08,26,12500,13500,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,50.0,54.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-027,sub-mit003,modeling_primary,8,sub-mit003_trial-08,27,13000,14000,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,52.0,56.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-028,sub-mit003,modeling_primary,8,sub-mit003_trial-08,28,13500,14500,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,54.0,58.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-08_window-029,sub-mit003,modeling_primary,8,sub-mit003_trial-08,29,14000,15000,data/processed/sub-mit003/trials/sub-mit003_trial-08_eeg.fif,pass,high,high,HVHA,0.05555555555555555,56.0,60.0,1000,250,6.06,7.01,True,high,True,high,True,HVHA
sub-mit003_trial-09_window-001,sub-mit003,modeling_primary,9,sub-mit003_trial-09,1,0,1000,data/processed/sub-mit003/trials/sub-mit003_trial-09_eeg.fif,pass,low,high,LVHA,0.05555555555555555,0.0,4.0,1000,250,3.07,6.87,True,low,True,high,True,LVHA
